TaxaID,Rank,NonTarget,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,THERMAL_INDICATOR,AirBreather,PHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS
PROGOMPHUS OBSCURUS,Species,FALSE,4,4_better,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,BU,IA; NE; MODNR; ; MN; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,,ODONATA,GOMPHIDAE,,,PROGOMPHUS
PROMENETUS,Genus,FALSE,4,4_worse,SC,IA; NE; MODNR; OK; MN; ; NRSA,CB,OK; MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,,BASOMMATOPHORA,PLANORBIDAE,,,PROMENETUS
PSECTROCLADIUS,Genus,FALSE,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Orthocladiinae,,PSECTROCLADIUS
PSECTROTANYPUS,Genus,FALSE,4,4_middle,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Tanypodinae,Macropelopiini,PSECTROTANYPUS
PSEPHENIDAE,Family,FALSE,,NA,SC,IA; NE; MODNR; OK; MN; NRSA,CN,IA; NE; OK; MN,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,PSEPHENIDAE,,,
PSEPHENUS,Genus,FALSE,,NA,SC,NE; OK; MN; NRSA; Tward,CN,NE; OK; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,PSEPHENIDAE,,,PSEPHENUS
PSEPHENUS HERRICKI,Species,FALSE,,NA,SC,MODNR; OK; MN; NRSA; Tward,CN,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,PSEPHENIDAE,,,PSEPHENUS
PSEUDIRON,Genus,FALSE,,NA,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,PSEUDIRONIDAE,,,PSEUDIRON
PSEUDIRON CENTRALIS,Species,FALSE,,NA,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,PSEUDIRONIDAE,,,PSEUDIRON
PSEUDOCHIRONOMUS,Genus,FALSE,4,4_middle,CG,MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Pseudochironomini,PSEUDOCHIRONOMUS
PSEUDOCLOEON,Genus,FALSE,4,4_worse,"SC,SH,CG",NRSA,SW,NRSA,"multi,uni",NRSA,warm,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,BAETIDAE,,,PSEUDOCLOEON
PSEUDOCLOEON EPHIPPIATUM,Species,FALSE,4,4_worse,"SC,SH,CG",NRSA,SW,NRSA,"multi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,BAETIDAE,,,PSEUDOCLOEON
PSEUDOLIMNOPHILA,Genus,FALSE,,NA,PR,MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,TIPULIDAE,,,PSEUDOLIMNOPHILA
PSEUDOSUCCINEA,Genus,FALSE,4,4_worse,SC,IA; NE; OK; MN; NRSA,CB,MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,,BASOMMATOPHORA,LYMNAEIDAE,,,PSEUDOSUCCINEA
PSEUDOSUCCINEA COLUMELLA,Species,FALSE,4,4_worse,SC,IA; NE; OK; MN; NRSA,CB,MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,,BASOMMATOPHORA,LYMNAEIDAE,,,PSEUDOSUCCINEA
PSYCHODIDAE,Family,FALSE,4,4_worse,CG,IA; NE; MODNR; OK; MN; ;,BU,NE; MODNR; OK; MN,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,PSYCHODIDAE,,,
PTERONARCYS,Genus,FALSE,4,4_better,SH,IA; NE; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,PLECOPTERA,PTERONARCYIDAE,,,PTERONARCYS
PTERONARCYS PICTETII,Species,FALSE,4,4_better,SH,NRSA,CN,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,PLECOPTERA,PTERONARCYIDAE,,,PTERONARCYS
PTILIIDAE,Family,FALSE,,NA,NA,,NA,,NA,,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,PTILIIDAE,,,
PTILOSTOMIS,Genus,FALSE,4,4_middle,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,IA; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,PHRYGANEIDAE,,,PTILOSTOMIS
PYCNOPSYCHE,Genus,FALSE,4,4_middle,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,LIMNEPHILIDAE,,,PYCNOPSYCHE
RAMPHOCORIXA,Genus,FALSE,,NA,PR,MODNR; MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,CORIXIDAE,,,RAMPHOCORIXA
RAMPHOCORIXA ACUMINATA,Species,FALSE,,NA,PR,MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,CORIXIDAE,,,RAMPHOCORIXA
RANATRA,Genus,FALSE,4,4_worse,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; MODNR; Tward; NRSA,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,NEPIDAE,,,RANATRA
RANATRA NIGRA,Species,FALSE,4,4_worse,PR,IA; NE; MODNR; MN; Tward; NRSA,CN,NE; MODNR; Tward; NRSA,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,NEPIDAE,,,RANATRA
RHAGOVELIA,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SK,NE; MODNR; OK; MN; Tward; NRSA,uni,NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,VELIIDAE,,,RHAGOVELIA
RHANTUS,Genus,FALSE,,NA,PR,NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,,RHANTUS
RHEOCRICOTOPUS,Genus,FALSE,4,4_middle,CG,MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Orthocladiinae,,RHEOCRICOTOPUS
RHEOTANYTARSUS,Genus,FALSE,4,4_middle,CF,NE; MODNR; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Tanytarsini,RHEOTANYTARSUS
RHEUMATOBATES,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SK,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,GERRIDAE,,,RHEUMATOBATES
RHEUMATOBATES PALOSI,Species,FALSE,4,4_middle,PR,IA; MN; Tward; NRSA,SK,IA; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,GERRIDAE,,,RHEUMATOBATES
RHEUMATOBATES RILEYI,Species,FALSE,4,4_middle,PR,NE; Tward; NRSA,SK,NE; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,GERRIDAE,,,RHEUMATOBATES
RHEUMATOBATES TRULLIGER,Species,FALSE,4,4_middle,PR,Tward; NRSA,SK,Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,GERRIDAE,,,RHEUMATOBATES
RHITHROGENA,Genus,FALSE,,NA,CG,IA; NE; MODNR; OK; Tward,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,RHITHROGENA
RHYACOPHILA,Genus,FALSE,3,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,RHYACOPHILIDAE,,,RHYACOPHILA
RHYACOPHILA LOBIFERA,Species,FALSE,3,,PR,OK; Tward; NRSA,CN,Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,RHYACOPHILIDAE,,,RHYACOPHILA
ROBACKIA,Genus,FALSE,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Chironomini,ROBACKIA
ROBACKIA CLAVIGER,Species,FALSE,4,4_middle,CG,NE; Tward; NRSA,BU,NE; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Chironomini,ROBACKIA
SAETHERIA,Genus,FALSE,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,"multi,uni",Tward,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Chironomini,SAETHERIA
SALDIDAE,Family,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; NRSA,CB,NE; OK; MN,multi,NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,SALDIDAE,,,
SALDULA,Genus,FALSE,4,4_middle,PR,NE; MODNR; MN; Tward,CB,MN; NE,multi,Tward,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,SALDIDAE,,,SALDULA
SCIOMYZIDAE,Family,FALSE,5,,PR,IA; NE; MODNR; OK; MN; NRSA,BU,MODNR; OK; MN,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,SCIOMYZIDAE,,,
SCIRTIDAE,Family,FALSE,4,4_middle,SC,IA; NE; MODNR; OK; MN; NRSA,CB,IA; NE; OK; MN; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,SCIRTIDAE,,,
SIALIS,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,MEGALOPTERA,SIALIDAE,,,SIALIS
SIGARA,Genus,FALSE,4,4_middle,PH,IA; MODNR; NRSA; Tward; MN,SW,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,CORIXIDAE,,,SIGARA
SIMULIIDAE,Family,FALSE,4,4_middle,CF,IA; NE; MODNR; OK; MN; ;,CN,IA; NE; OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,SIMULIIDAE,,,
SIMULIUM,Genus,FALSE,4,4_middle,CF,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,SIMULIIDAE,,,SIMULIUM
SIMULIUM VITTATUM,Species,FALSE,4,4_middle,CF,IA; NE; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,SIMULIIDAE,,,SIMULIUM
SIPHLONURUS,Genus,FALSE,,NA,CG,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,SIPHLONURIDAE,,,SIPHLONURUS
SISYRA,Genus,FALSE,3,,PR,IA; NE; MODNR; MN; Tward,CB,NE; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,,NEUROPTERA,SISYRIDAE,,,SISYRA
SISYRA VICARIA,Species,FALSE,3,,PR,NE; Tward,CB,NE; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,,NEUROPTERA,SISYRIDAE,,,SISYRA
SISYRIDAE,Family,FALSE,3,,PR,IA; NE; MODNR; OK; MN; NRSA,CB,NE; OK; MN,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,,NEUROPTERA,SISYRIDAE,,,
SMICRIDEA,Genus,FALSE,,NA,CF,OK; Tward,CN,OK; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,HYDROPSYCHIDAE,,,SMICRIDEA
SOMATOCHLORA,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,"SP,CB",MODNR; OK; MN; Tward; NRSA,"semi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,,ODONATA,CORDULIIDAE,,,SOMATOCHLORA
SOMATOCHLORA LINEARIS,Species,FALSE,4,4_middle,PR,IA; Tward; NRSA,"SP,CB",Tward; NRSA,"semi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,,ODONATA,CORDULIIDAE,,,SOMATOCHLORA
SPERCHOPSIS,Genus,FALSE,,NA,"PR,CG",IA; NE; MODNR; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,,SPERCHOPSIS
SPHAERIUM,Genus,FALSE,4,4_middle,CF,IA; NE; OK; MN; NRSA,BU,NE; OK; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,,VENEROIDA,PISIDIIDAE,,,SPHAERIUM
SPHAERIUM SIMILE,Species,FALSE,4,4_middle,CF,NE; MN; NRSA,BU,NE; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,,VENEROIDA,PISIDIIDAE,,,SPHAERIUM
SPHAERIUM STRIATINUM,Species,FALSE,4,4_middle,CF,NE; OK; MN; NRSA,BU,NE; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,,VENEROIDA,PISIDIIDAE,,,SPHAERIUM
SPHAEROMIAS,Genus,FALSE,4,4_worse,PR,NE; MN; Tward,BU,MN; Tward,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CERATOPOGONIDAE,,,SPHAEROMIAS
SPIROSPERMA FEROX,Species,FALSE,4,4_middle,CG,NRSA,CN,NRSA,NA,,,FALSE,ANNELIDA,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,,,SPIROSPERMA
SPONGILLIDAE,Family,TRUE,,NA,CF,NE; OK,CN,NE,NA,,,FALSE,PORIFERA,DESMOSPONGIA,,HAPLOSCLERIDA,SPONGILLIDAE,,,
STAPHYLINIDAE,Family,TRUE,,NA,PR,NRSA,CN,NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,STAPHYLINIDAE,,,
STEINOVELIA,Genus,FALSE,,NA,PR,Tward,SK,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,VELIIDAE,,,STEINOVELIA
STEINOVELIA STAGNALIS,Species,FALSE,,NA,PR,Tward,SK,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,VELIIDAE,,,STEINOVELIA
STELECHOMYIA,Genus,FALSE,,NA,CG,NE; OK; MN; Tward; NRSA,BU,NE; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Chironomini,STELECHOMYIA
STELECHOMYIA PERPULCHRA,Species,FALSE,,NA,CG,NE; OK; MN; Tward; NRSA,BU,NE; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Chironomini,STELECHOMYIA
STEMPELLINA,Genus,FALSE,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Tanytarsini,STEMPELLINA
STEMPELLINELLA,Genus,FALSE,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Tanytarsini,STEMPELLINELLA
STENACRON,Genus,FALSE,4,4_worse,CG,IA; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENACRON
STENACRON INTERPUNCTATUM,Species,FALSE,4,4_worse,CG,IA; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENACRON
STENELMIS,Genus,FALSE,4,4_middle,SC,IA; NE; MODNR; MN; NRSA; Tward,CN,NE; OK; MN; Tward; NRSA,"semi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS
STENELMIS BEAMERI,Species,FALSE,4,4_middle,SC,NRSA based on genus,CN,Tward; NRSA,"semi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS
STENELMIS BICARINATA,Species,FALSE,4,4_middle,SC,IA; MN; NRSA; Tward,CN,MN; Tward; NRSA,"semi,uni",NRSA,warm,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS
STENELMIS CRENATA,Species,FALSE,4,4_middle,SC,IA; NRSA; Tward,CN,MN; Tward; NRSA,"semi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS
STENELMIS DECORATA,Species,FALSE,4,4_middle,SC,IA; MN; NRSA; Tward,CN,MN; Tward; NRSA,"semi,uni",NRSA,warm,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS
STENELMIS EXIGUA,Species,FALSE,4,4_middle,SC,NRSA based on genus,CN,Tward; NRSA,"semi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS
STENELMIS LATERALIS,Species,FALSE,4,4_middle,SC,NRSA based on genus,CN,Tward; NRSA,"semi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS
STENELMIS SANDERSONI,Species,FALSE,4,4_middle,SC,MN; NRSA; Tward,CN,MN; Tward; NRSA,"semi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS
STENELMIS SEXLINEATA,Species,FALSE,4,4_middle,SC,IA; NE; MN; NRSA; Tward,CN,NE; MN; Tward; NRSA,"semi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS
STENELMIS VITTIPENNIS,Species,FALSE,4,4_middle,SC,NRSA based on genus,CN,Tward; NRSA,"semi,uni",NRSA,warm,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS
STENOCHIRONOMUS,Genus,FALSE,4,4_middle,"CG,SH",MODNR; OK; MN; Tward; NRSA; NE,BU,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Chironomini,STENOCHIRONOMUS
STENONEMA,Genus,FALSE,4,4_better,SC,IA; NE; MODNR; MN; NRSA; Tward,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENONEMA
STENONEMA FEMORATUM,Species,FALSE,4,4_better,SC,IA; NE; MODNR; MN; NRSA; Tward,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENONEMA
STENONEMA/MACCAFFERTIUM,Genus,FALSE,4,4_middle,SC,NRSA,CN,NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENONEMA/MCCAFFERTIUM
STICTOCHIRONOMUS,Genus,FALSE,4,4_worse,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Chironomini,STICTOCHIRONOMUS
STILOBEZZIA,Genus,FALSE,4,4_middle,PR,NE; OK; MN; Tward,SP,NE; OK; MN,uni,Tward,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CERATOPOGONIDAE,,,STILOBEZZIA
STRATIOMYIDAE,Family,FALSE,4,4_worse,CG,IA; MODNR; OK; MN; NRSA,SP,MODNR; OK; MN,NA,,,TRUE,ARTHROPODA,INSECTA,,DIPTERA,STRATIOMYIDAE,,,
STRATIOMYS,Genus,FALSE,4,4_worse,CG,IA; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,TRUE,ARTHROPODA,INSECTA,,DIPTERA,STRATIOMYIDAE,,,STRATIOMYS
STYLARIA LACUSTRIS,Species,FALSE,4,4_middle,CG,NE; OK; NRSA,"BU,SW",,multi,NRSA,,FALSE,ANNELIDA,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,,,STYLARIA
STYLURUS,Genus,FALSE,4,4_middle,"PR,CG",IA; MODNR; OK; MN; Tward; NRSA,"BU,SP",NE; MODNR; MN; Tward; NRSA; IA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,ODONATA,GOMPHIDAE,,,STYLURUS
STYLURUS AMNICOLA,Species,FALSE,4,4_middle,"PR,CG",IA; Tward; NRSA,"BU,SP",Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,ODONATA,GOMPHIDAE,,,STYLURUS
STYLURUS INTRICATUS,Species,FALSE,4,4_middle,"PR,CG",Tward; NRSA,"BU,SP",Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,ODONATA,GOMPHIDAE,,,STYLURUS
STYLURUS PLAGIATUS,Species,FALSE,4,4_middle,"PR,CG",IA; OK; Tward; NRSA,"BU,SP",Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,ODONATA,GOMPHIDAE,,,STYLURUS
SUPHISELLUS,Genus,FALSE,,NA,PR,NE; MODNR; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,NOTERIDAE,,,SUPHISELLUS
SYMPETRUM,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,ODONATA,LIBELLULIDAE,,,SYMPETRUM
SYMPETRUM CORRUPTUM,Species,FALSE,4,4_middle,PR,MN; Tward; NRSA,SP,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,ODONATA,LIBELLULIDAE,,,SYMPETRUM
SYRPHIDAE,Family,FALSE,,NA,CG,IA; MODNR; OK; MN; CG,BU,NE; OK; MN,NA,,,TRUE,ARTHROPODA,INSECTA,,DIPTERA,SYRPHIDAE,,,
TABANIDAE,Family,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; NRSA,SP,IA; NE; MODNR; OK; MN; ;,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,TABANIDAE,,,
TABANUS,Genus,FALSE,4,4_middle,PR,IA; MODNR; OK; MN; Tward; NRSA,SP,MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,TABANIDAE,,,TABANUS
TAENIOPTERYGIDAE,Family,FALSE,3,,SH,IA; NE; MODNR; OK; MN; NRSA,SP,IA; MODNR; OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,,PLECOPTERA,TAENIOPTERYGIDAE,,,
TAENIOPTERYX,Genus,FALSE,3,,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,"SP,CN",MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,PLECOPTERA,TAENIOPTERYGIDAE,,,TAENIOPTERYX
TAENIOPTERYX BURKSI,Species,FALSE,3,,SH,NE; MODNR; OK; MN; Tward; NRSA,"SP,CN",MODNR; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,PLECOPTERA,TAENIOPTERYGIDAE,,,TAENIOPTERYX
TANYPUS,Genus,FALSE,4,4_worse,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Tanypodinae,Tanypodini,TANYPUS
TANYTARSUS,Genus,FALSE,4,4_middle,"CF,CG",NE; MODNR; MN; NRSA,CN,MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Tanytarsini,TANYTARSUS
TELOPELOPIA OKOBOJI,Species,FALSE,4,4_middle,PR,NE; MN; Tward,"BU,SP",MN; NE,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Tanypodinae,Pentaneurini,TELOPELOPIA
THERMONECTUS,Genus,FALSE,,NA,PR,NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,,THERMONECTUS
THERMONECTUS NIGROFASCIATUS,Species,FALSE,,NA,PR,OK; Tward; NRSA,SW,Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,,THERMONECTUS
